,time,open,high,low,close,tick_volume,spread,real_volume,daily_bias,day_high_low_hour
105,2015-04-17,227.0,227.75,219.43,220.71,5727,0,0,-1.0,01
106,2015-04-18,220.71,222.75,218.2,222.0,4264,0,0,1.0,01
107,2015-04-19,222.0,225.0,219.51,220.48,4414,0,0,-1.0,01
108,2015-04-20,220.69,224.56,219.46,222.11,5050,0,0,1.0,01
109,2015-04-21,221.6,232.85,220.6,230.79,4724,0,0,1.0,01
110,2015-04-22,230.8,236.57,228.61,231.91,6805,0,0,1.0,01
111,2015-04-23,231.99,233.72,230.33,231.51,5259,0,0,-1.0,01
112,2015-04-24,231.5,234.03,227.33,230.0,5945,0,0,-1.0,01
113,2015-04-25,230.0,230.01,224.54,226.28,4604,0,0,-1.0,01
114,2015-04-26,226.28,226.97,210.86,217.36,7204,0,0,-1.0,01
115,2015-04-27,217.36,232.44,215.0,224.4,12517,0,0,1.0,01
116,2015-04-28,224.4,243.71,217.87,226.98,11511,0,0,1.0,01
117,2015-04-29,227.16,230.03,225.05,227.95,6003,0,0,1.0,01
118,2015-04-30,227.66,243.87,226.22,239.57,7443,0,0,1.0,01
119,2015-05-01,239.56,241.28,233.95,235.0,5622,0,0,-1.0,01
120,2015-05-02,235.0,236.7,232.6,235.94,4111,0,0,1.0,01
121,2015-05-03,235.94,243.93,234.33,241.4,5444,0,0,1.0,01
122,2015-05-04,241.12,243.05,237.34,238.29,5108,0,0,-1.0,01
123,2015-05-05,237.98,239.3,232.96,236.05,4549,0,0,-1.0,01
124,2015-05-06,236.05,237.99,233.69,234.93,3866,0,0,-1.0,01
125,2015-05-07,234.97,239.66,230.11,238.0,6347,0,0,1.0,01
126,2015-05-08,237.4,245.0,235.97,244.15,5109,0,0,1.0,01
127,2015-05-09,244.2,247.08,238.86,241.0,4522,0,0,-1.0,01
128,2015-05-10,241.0,245.01,238.75,240.0,4390,0,0,-1.0,01
129,2015-05-11,239.85,243.72,239.7,242.58,5586,0,0,1.0,01
130,2015-05-12,242.58,243.35,239.0,240.65,4154,0,0,-1.0,01
131,2015-05-13,240.65,243.5,240.06,242.12,5202,0,0,1.0,01
132,2015-05-14,242.12,243.32,235.2,236.52,5537,0,0,-1.0,01
133,2015-05-15,236.0,239.12,233.35,237.42,4246,0,0,1.0,01
134,2015-05-16,237.19,238.0,235.25,235.91,4865,0,0,-1.0,01
135,2015-05-17,235.91,238.1,235.36,235.5,2429,0,0,-1.0,01
136,2015-05-18,235.5,237.82,231.81,232.41,3308,0,0,-1.0,01
137,2015-05-19,232.41,234.85,231.92,232.7,3780,0,0,1.0,01
138,2015-05-20,232.69,235.8,231.85,233.76,3574,0,0,1.0,01
139,2015-05-21,233.78,237.29,233.34,235.31,3556,0,0,1.0,01
140,2015-05-22,235.01,242.54,234.81,241.2,5399,0,0,1.0,01
141,2015-05-23,241.2,242.8,239.12,239.64,4377,0,0,-1.0,01
142,2015-05-24,239.64,243.64,239.31,242.13,4833,0,0,1.0,01
143,2015-05-25,242.12,243.01,237.0,238.3,4687,0,0,-1.0,01
144,2015-05-26,238.2,240.33,236.42,238.58,4894,0,0,1.0,01
145,2015-05-27,238.5,240.1,237.5,238.34,4642,0,0,-1.0,01
146,2015-05-28,238.35,240.0,237.88,239.22,3088,0,0,1.0,01
147,2015-05-29,239.12,239.83,237.13,237.45,3401,0,0,-1.0,01
148,2015-05-30,237.48,238.48,232.86,234.96,4216,0,0,-1.0,01
149,2015-05-31,235.0,235.64,231.83,232.08,3447,0,0,-1.0,01
150,2015-06-01,232.08,232.61,223.58,224.11,6713,0,0,-1.0,01
151,2015-06-02,224.01,228.88,222.33,227.92,5535,0,0,1.0,01
152,2015-06-03,227.92,229.14,226.0,227.66,4747,0,0,-1.0,01
153,2015-06-04,228.0,228.5,225.2,226.4,3327,0,0,-1.0,01
154,2015-06-05,226.39,228.0,224.14,226.1,3977,0,0,-1.0,01
155,2015-06-06,226.1,228.2,225.51,226.67,2509,0,0,1.0,01
156,2015-06-07,226.81,228.23,224.89,225.87,2609,0,0,-1.0,01
157,2015-06-08,225.9,230.66,224.9,229.5,3560,0,0,1.0,01
158,2015-06-09,229.5,232.53,227.92,230.4,4750,0,0,1.0,01
159,2015-06-10,230.7,232.01,229.3,230.35,3210,0,0,-1.0,01
160,2015-06-11,230.35,231.8,229.5,230.13,2757,0,0,-1.0,01
161,2015-06-12,230.11,233.04,229.95,231.81,2936,0,0,1.0,01
162,2015-06-13,231.82,234.0,230.33,233.6,3189,0,0,1.0,01
163,2015-06-14,233.89,235.98,232.85,234.5,4663,0,0,1.0,01
164,2015-06-15,234.41,239.57,233.6,238.59,4715,0,0,1.0,01
165,2015-06-16,238.5,253.37,236.15,246.02,9067,0,0,1.0,01
166,2015-06-17,246.02,256.75,245.0,250.81,13218,0,0,1.0,01
167,2015-06-18,250.43,251.51,244.05,248.39,8444,0,0,-1.0,01
168,2015-06-19,248.39,249.92,242.16,243.36,7980,0,0,-1.0,01
169,2015-06-20,243.37,249.09,240.0,244.91,8738,0,0,1.0,01
170,2015-06-21,244.91,246.9,241.21,242.5,5125,0,0,-1.0,01
171,2015-06-22,242.48,249.24,241.27,248.4,5525,0,0,1.0,01
172,2015-06-23,248.55,248.87,243.13,245.0,5486,0,0,-1.0,01
173,2015-06-24,245.0,246.01,240.6,241.94,5818,0,0,-1.0,01
174,2015-06-25,241.85,245.3,240.1,243.22,5600,0,0,1.0,01
175,2015-06-26,243.0,244.54,241.0,242.27,3668,0,0,-1.0,01
176,2015-06-27,242.3,248.88,241.8,246.5,5187,0,0,1.0,01
177,2015-06-28,246.5,249.98,245.33,246.0,5773,0,0,-1.0,01
178,2015-06-29,246.0,256.18,245.8,254.21,7383,0,0,1.0,01
179,2015-06-30,254.21,269.3,254.16,260.8,12272,0,0,1.0,01
180,2015-07-01,260.85,264.61,255.0,257.5,8198,0,0,-1.0,01
181,2015-07-02,257.5,259.95,253.5,255.0,6805,0,0,-1.0,01
182,2015-07-03,255.21,255.81,252.5,253.62,5658,0,0,-1.0,01
183,2015-07-04,253.62,256.24,251.0,255.8,5825,0,0,1.0,01
184,2015-07-05,255.8,270.0,255.8,266.0,8871,0,0,1.0,01
185,2015-07-06,266.01,272.01,263.12,269.34,12219,0,0,1.0,01
186,2015-07-07,269.8,270.13,260.07,261.64,9387,0,0,-1.0,01
187,2015-07-08,261.39,271.0,261.0,263.71,10321,0,0,1.0,01
188,2015-07-09,263.7,270.88,263.0,269.91,12047,0,0,1.0,01
189,2015-07-10,270.05,298.91,263.32,284.0,20136,0,0,1.0,01
190,2015-07-11,284.0,296.0,275.11,290.29,14587,0,0,1.0,01
191,2015-07-12,290.29,310.01,287.1,304.3,11318,0,0,1.0,01
192,2015-07-13,304.33,308.44,270.0,282.73,14576,0,0,-1.0,01
193,2015-07-14,282.74,292.44,282.44,284.99,7789,0,0,1.0,01
194,2015-07-15,284.99,289.02,282.08,285.0,6971,0,0,1.0,01
195,2015-07-16,285.0,286.95,271.0,274.97,12881,0,0,-1.0,01
196,2015-07-17,275.96,279.19,269.3,274.0,10428,0,0,-1.0,01
197,2015-07-18,274.0,280.03,194.92,265.0,11241,0,0,-1.0,01
198,2015-07-19,265.1,270.4,263.99,268.66,5831,0,0,1.0,01
199,2015-07-20,268.66,273.99,264.59,273.0,3951,0,0,1.0,01
200,2015-07-21,272.0,278.13,270.78,273.52,5815,0,0,1.0,01
201,2015-07-22,273.52,274.42,269.11,272.51,5543,0,0,-1.0,01
202,2015-07-23,272.51,273.99,268.86,273.15,3532,0,0,1.0,01
203,2015-07-24,273.15,288.68,271.0,284.14,8630,0,0,1.0,01
204,2015-07-25,284.26,286.99,280.6,283.06,7540,0,0,-1.0,01
205,2015-07-26,283.06,288.5,282.18,286.36,5401,0,0,1.0,01
206,2015-07-27,286.36,288.4,280.5,286.7,5907,0,0,1.0,01
207,2015-07-28,286.7,290.0,284.61,287.7,6259,0,0,1.0,01
208,2015-07-29,287.7,288.58,282.36,284.94,5207,0,0,-1.0,01
209,2015-07-30,284.94,285.98,281.56,281.6,5180,0,0,-1.0,01
210,2015-07-31,281.6,284.14,276.9,280.41,6019,0,0,-1.0,01
211,2015-08-01,280.41,281.0,275.6,278.31,5592,0,0,-1.0,01
212,2015-08-02,278.3,279.87,275.45,279.16,4756,0,0,1.0,01
213,2015-08-03,279.28,282.7,277.0,279.8,4526,0,0,1.0,01
214,2015-08-04,279.79,282.19,276.89,281.52,4935,0,0,1.0,01
215,2015-08-05,281.53,281.84,276.45,278.5,4385,0,0,-1.0,01
216,2015-08-06,278.5,279.12,273.0,273.58,4563,0,0,-1.0,01
217,2015-08-07,273.58,275.8,269.12,270.75,5579,0,0,-1.0,01
218,2015-08-08,270.75,274.6,260.77,260.83,10503,0,0,-1.0,01
219,2015-08-09,260.83,264.38,252.0,257.79,7995,0,0,-1.0,01
220,2015-08-10,257.8,263.36,256.87,259.75,5627,0,0,1.0,01
221,2015-08-11,259.75,262.71,257.0,262.24,5442,0,0,1.0,01
222,2015-08-12,262.11,269.26,259.84,263.21,7811,0,0,1.0,01
223,2015-08-13,263.21,264.31,257.5,261.27,5959,0,0,-1.0,01
224,2015-08-14,261.27,265.0,258.0,263.0,5818,0,0,1.0,01
225,2015-08-15,263.09,263.74,255.57,257.88,5388,0,0,-1.0,01
226,2015-08-16,257.46,258.82,252.6,255.79,7859,0,0,-1.0,01
227,2015-08-17,255.79,258.0,251.94,255.47,5355,0,0,-1.0,01
228,2015-08-18,255.47,255.95,240.35,245.0,6207,0,0,-1.0,01
229,2015-08-19,245.0,247.63,218.0,218.69,11645,0,0,-1.0,01
230,2015-08-20,218.69,234.56,211.05,230.51,10184,0,0,1.0,01
231,2015-08-21,230.51,233.16,225.93,228.5,7140,0,0,-1.0,01
232,2015-08-22,228.52,230.0,217.7,223.11,8444,0,0,-1.0,01
233,2015-08-23,223.11,228.29,219.86,221.67,9095,0,0,-1.0,01
234,2015-08-24,221.67,224.03,201.19,208.67,11736,0,0,-1.0,01
235,2015-08-25,208.6,222.69,192.55,218.46,17830,0,0,1.0,01
236,2015-08-26,218.41,227.34,216.22,223.81,14483,0,0,1.0,01
237,2015-08-27,223.81,225.16,220.95,223.34,10629,0,0,-1.0,01
238,2015-08-28,223.21,230.96,216.18,228.04,12540,0,0,1.0,01
239,2015-08-29,227.9,229.58,224.3,224.85,6496,0,0,-1.0,01
240,2015-08-30,224.85,228.13,222.62,224.12,4932,0,0,-1.0,01
241,2015-08-31,224.12,229.0,222.34,227.52,8510,0,0,1.0,01
242,2015-09-01,227.52,229.32,221.99,224.7,11692,0,0,-1.0,01
243,2015-09-02,224.62,227.0,220.75,225.55,11184,0,0,1.0,01
244,2015-09-03,225.97,226.0,222.5,223.84,6431,0,0,-1.0,01
245,2015-09-04,224.08,227.0,222.83,226.0,8502,0,0,1.0,01
246,2015-09-05,226.0,231.82,224.19,228.61,5369,0,0,1.0,01
247,2015-09-06,228.63,238.0,228.32,236.0,9942,0,0,1.0,01
248,2015-09-07,236.0,241.87,233.52,238.28,9106,0,0,1.0,01
249,2015-09-08,238.69,245.8,237.39,242.83,8384,0,0,1.0,01
250,2015-09-09,242.98,243.37,233.01,236.5,8253,0,0,-1.0,01
251,2015-09-10,236.5,239.0,230.56,235.87,8995,0,0,-1.0,01
252,2015-09-11,235.87,238.96,235.79,237.01,5326,0,0,1.0,01
253,2015-09-12,237.01,239.01,229.73,231.2,5985,0,0,-1.0,01
254,2015-09-13,231.2,233.87,226.05,227.25,6617,0,0,-1.0,01
255,2015-09-14,227.25,229.94,226.12,228.46,6707,0,0,1.0,01
256,2015-09-15,228.46,229.83,225.99,227.24,5689,0,0,-1.0,01
257,2015-09-16,226.7,229.5,224.8,226.57,5208,0,0,-1.0,01
258,2015-09-17,226.4,234.59,226.1,232.55,6938,0,0,1.0,01
259,2015-09-18,232.5,234.03,228.48,230.04,5825,0,0,-1.0,01
260,2015-09-19,230.04,230.48,227.22,228.95,4855,0,0,-1.0,01
261,2015-09-20,228.95,231.26,228.39,230.15,4248,0,0,1.0,01
262,2015-09-21,230.14,230.31,225.58,225.86,5639,0,0,-1.0,01
263,2015-09-22,225.87,230.48,224.0,227.0,8063,0,0,1.0,01
264,2015-09-23,227.0,230.33,226.44,228.89,6989,0,0,1.0,01
265,2015-09-24,228.88,234.4,228.0,233.56,5725,0,0,1.0,01
266,2015-09-25,233.68,236.0,230.97,232.5,7645,0,0,-1.0,01
267,2015-09-26,232.5,234.0,230.26,233.65,5299,0,0,1.0,01
268,2015-09-27,233.65,234.55,231.2,231.3,4435,0,0,-1.0,01
269,2015-09-28,231.3,237.19,230.82,235.33,7469,0,0,1.0,01
270,2015-09-29,235.32,237.69,234.0,236.64,9365,0,0,1.0,01
271,2015-09-30,236.5,237.0,234.66,234.86,6455,0,0,-1.0,01
272,2015-10-01,234.87,237.0,232.41,236.02,7959,0,0,1.0,01
273,2015-10-02,236.0,237.0,234.16,234.26,5403,0,0,-1.0,01
274,2015-10-03,234.26,237.39,233.18,236.35,3794,0,0,1.0,01
275,2015-10-04,236.35,237.2,235.14,236.13,3515,0,0,-1.0,01
276,2015-10-05,236.13,239.45,234.9,238.28,5689,0,0,1.0,01
277,2015-10-06,238.27,245.06,237.0,242.85,9052,0,0,1.0,01
278,2015-10-07,242.91,244.93,242.51,243.32,8617,0,0,1.0,01
279,2015-10-08,243.32,243.66,239.76,241.12,7513,0,0,-1.0,01
280,2015-10-09,241.12,242.57,239.39,241.54,5441,0,0,1.0,01
281,2015-10-10,241.53,243.9,240.54,242.97,8326,0,0,1.0,01
282,2015-10-11,242.98,245.05,241.51,243.51,9894,0,0,1.0,01
283,2015-10-12,243.5,244.95,241.91,242.36,12326,0,0,-1.0,01
284,2015-10-13,242.35,248.04,240.3,245.97,14812,0,0,1.0,01
285,2015-10-14,245.96,252.8,245.0,249.51,15381,0,0,1.0,01
286,2015-10-15,249.51,255.96,249.04,253.99,13026,0,0,1.0,01
287,2015-10-16,253.99,264.57,252.5,258.8,11183,0,0,1.0,01
288,2015-10-17,258.8,272.97,257.3,264.03,12175,0,0,1.0,01
289,2015-10-18,264.03,268.0,257.07,258.52,13154,0,0,-1.0,01
290,2015-10-19,258.52,262.2,256.88,260.49,8153,0,0,1.0,01
291,2015-10-20,260.49,269.76,260.0,267.5,8884,0,0,1.0,01
292,2015-10-21,267.5,268.95,260.5,263.87,7659,0,0,-1.0,01
293,2015-10-22,264.15,272.28,262.23,268.65,7297,0,0,1.0,01
294,2015-10-23,268.65,272.9,267.0,271.49,7369,0,0,1.0,01
295,2015-10-24,271.49,274.99,268.93,274.32,6075,0,0,1.0,01
296,2015-10-25,274.22,288.9,274.0,280.11,7342,0,0,1.0,01
297,2015-10-26,280.11,282.17,274.28,278.62,10279,0,0,-1.0,01
298,2015-10-27,278.62,292.05,278.0,288.91,10244,0,0,1.0,01
299,2015-10-28,288.92,299.94,286.46,296.57,12424,0,0,1.0,01
300,2015-10-29,296.56,311.9,295.0,303.4,12359,0,0,1.0,01
301,2015-10-30,303.4,321.21,301.5,308.89,17317,0,0,1.0,01
302,2015-10-31,308.89,318.0,300.21,300.5,12253,0,0,-1.0,01
303,2015-11-01,300.51,310.01,298.0,308.9,13288,0,0,1.0,01
304,2015-11-02,308.9,337.0,304.42,330.02,14945,0,0,1.0,01
305,2015-11-03,330.01,398.52,326.86,366.85,20341,0,0,1.0,01
306,2015-11-04,366.85,459.2,364.0,412.27,26086,0,0,1.0,01
307,2015-11-05,412.27,439.33,363.0,402.86,22400,0,0,-1.0,01
308,2015-11-06,402.87,402.95,336.22,360.19,20718,0,0,-1.0,01
309,2015-11-07,360.0,380.0,357.55,372.31,12247,0,0,1.0,01
310,2015-11-08,372.4,379.27,358.89,360.11,9175,0,0,-1.0,01
311,2015-11-09,360.11,375.89,354.1,370.74,11395,0,0,1.0,01
312,2015-11-10,370.14,375.0,333.03,334.23,12274,0,0,-1.0,01
313,2015-11-11,334.23,343.25,303.75,306.6,14078,0,0,-1.0,01
314,2015-11-12,306.6,339.5,296.0,323.67,14881,0,0,1.0,01
315,2015-11-13,323.67,337.78,321.74,330.25,11355,0,0,1.0,01
316,2015-11-14,330.36,337.72,324.45,328.38,7564,0,0,-1.0,01
317,2015-11-15,328.38,335.0,311.69,316.32,7423,0,0,-1.0,01
318,2015-11-16,315.23,327.77,310.77,327.36,9191,0,0,1.0,01
319,2015-11-17,327.37,333.99,323.78,330.67,10008,0,0,1.0,01
320,2015-11-18,330.67,332.3,326.5,331.88,11784,0,0,1.0,01
321,2015-11-19,331.92,333.25,321.04,324.0,13025,0,0,-1.0,01
322,2015-11-20,324.0,324.0,309.0,319.74,14088,0,0,-1.0,01
323,2015-11-21,319.77,326.16,317.5,323.72,9050,0,0,1.0,01
324,2015-11-22,323.86,324.0,315.58,320.83,8333,0,0,-1.0,01
325,2015-11-23,320.83,322.0,318.9,320.04,10367,0,0,-1.0,01
326,2015-11-24,320.04,320.07,314.9,318.31,11028,0,0,-1.0,01
327,2015-11-25,318.31,328.74,315.35,324.57,12373,0,0,1.0,01
328,2015-11-26,324.57,366.5,324.51,339.05,18489,0,0,1.0,01
329,2015-11-27,339.04,358.88,339.0,352.44,15928,0,0,1.0,01
330,2015-11-28,352.44,355.31,345.0,351.6,13406,0,0,-1.0,01
331,2015-11-29,351.6,365.27,350.73,363.92,13255,0,0,1.0,01
332,2015-11-30,364.72,379.8,363.69,374.52,16304,0,0,1.0,01
333,2015-12-01,374.55,376.81,353.0,357.88,14659,0,0,-1.0,01
334,2015-12-02,357.87,361.08,345.0,355.96,14906,0,0,-1.0,01
335,2015-12-03,355.94,364.93,351.76,356.83,13561,0,0,1.0,01
336,2015-12-04,356.84,359.98,352.88,356.6,12314,0,0,-1.0,01
337,2015-12-05,357.0,377.73,355.1,373.4,16424,0,0,1.0,01
338,2015-12-06,373.4,392.33,371.5,388.0,14975,0,0,1.0,01
339,2015-12-07,388.0,390.68,379.2,386.77,15308,0,0,-1.0,01
340,2015-12-08,386.77,393.17,384.0,391.74,15786,0,0,1.0,01
341,2015-12-09,391.7,421.96,390.92,411.52,18179,0,0,1.0,01
342,2015-12-10,411.52,417.09,405.95,414.35,14190,0,0,1.0,01
343,2015-12-11,414.35,445.0,411.98,440.77,15833,0,0,1.0,01
344,2015-12-12,440.76,452.67,403.21,420.78,17070,0,0,-1.0,01
345,2015-12-13,420.78,435.0,416.33,432.24,15056,0,0,1.0,01
346,2015-12-14,432.67,443.67,423.96,437.4,14152,0,0,1.0,01
347,2015-12-15,437.41,457.6,437.01,456.4,15472,0,0,1.0,01
348,2015-12-16,456.21,459.24,435.56,450.2,16975,0,0,-1.0,01
349,2015-12-17,450.25,451.16,440.0,448.95,14987,0,0,-1.0,01
350,2015-12-18,448.95,458.76,446.89,456.03,13372,0,0,1.0,01
351,2015-12-19,456.03,460.49,450.05,455.24,12839,0,0,-1.0,01
352,2015-12-20,455.24,457.42,430.0,436.16,15553,0,0,-1.0,01
353,2015-12-21,436.16,440.66,425.33,434.0,16301,0,0,-1.0,01
354,2015-12-22,434.0,443.0,433.42,437.42,14165,0,0,1.0,01
355,2015-12-23,437.13,443.59,433.5,442.41,11598,0,0,1.0,01
356,2015-12-24,442.41,456.32,439.99,449.92,13389,0,0,1.0,01
357,2015-12-25,449.99,453.5,445.87,449.57,11534,0,0,-1.0,01
358,2015-12-26,449.57,451.42,401.16,412.1,17451,0,0,-1.0,01
359,2015-12-27,412.1,426.72,406.14,421.93,16883,0,0,1.0,01
360,2015-12-28,421.79,428.43,416.44,420.0,16656,0,0,-1.0,01
