,time,open,high,low,close,tick_volume,spread,real_volume,daily_bias,day_high_low_hour
37,2014-06-26,3811.68,3821.31,3788.42,3816.93,6054,0,0,1.0,02
38,2014-06-27,3816.68,3836.3,3807.54,3834.31,3990,0,0,1.0,02
39,2014-06-30,3833.0,3850.56,3827.3,3846.43,3310,0,0,1.0,02
40,2014-07-01,3846.14,3893.81,3844.29,3885.26,5993,0,0,1.0,02
41,2014-07-02,3886.3,3895.81,3882.55,3891.13,2170,0,0,1.0,02
42,2014-07-03,3890.06,3917.3,3887.55,3915.38,3419,0,0,1.0,02
43,2014-07-04,3914.44,3916.06,3911.05,3913.18,877,0,0,-1.0,02
44,2014-07-07,3914.18,3915.06,3895.55,3904.94,2979,0,0,-1.0,02
45,2014-07-08,3904.05,3906.05,3840.55,3862.25,8921,0,0,-1.0,02
46,2014-07-09,3862.92,3890.06,3856.04,3886.92,4405,0,0,1.0,02
47,2014-07-10,3887.68,3888.81,3831.05,3873.68,10153,0,0,-1.0,02
48,2014-07-11,3872.68,3898.06,3871.29,3897.56,2867,0,0,1.0,02
49,2014-07-14,3897.93,3930.06,3897.8,3922.0,4046,0,0,1.0,02
50,2014-07-15,3921.92,3933.06,3879.54,3918.29,10342,0,0,-1.0,02
51,2014-07-16,3912.75,3940.31,3912.67,3918.44,4960,0,0,1.0,02
52,2014-07-17,3919.67,3926.81,3858.8,3866.51,8287,0,0,-1.0,02
53,2014-07-18,3867.8,3935.06,3853.51,3932.55,9836,0,0,1.0,02
54,2014-07-21,3926.68,3933.81,3909.31,3923.31,4564,0,0,-1.0,02
55,2014-07-22,3924.05,3958.69,3923.3,3947.55,4729,0,0,1.0,02
56,2014-07-23,3945.3,3982.43,3944.42,3978.68,4265,0,0,1.0,02
57,2014-07-24,3977.43,3990.56,3964.17,3964.42,3978,0,0,-1.0,02
58,2014-07-25,3958.67,3964.81,3936.92,3957.04,5416,0,0,-1.0,02
59,2014-07-28,3956.99,3969.81,3928.68,3957.63,8163,0,0,1.0,02
60,2014-07-29,3957.54,3976.81,3948.29,3956.3,5581,0,0,-1.0,02
61,2014-07-30,3957.67,3982.42,3952.92,3968.92,4776,0,0,1.0,02
62,2014-07-31,3969.44,3969.44,3881.43,3889.42,9601,0,0,-1.0,02
63,2014-08-01,3893.94,3900.55,3846.92,3872.68,8601,0,0,-1.0,02
64,2014-08-04,3877.56,3915.05,3866.67,3893.42,8091,0,0,1.0,02
65,2014-08-05,3890.92,3899.44,3851.42,3872.76,7789,0,0,-1.0,02
66,2014-08-06,3875.8,3890.55,3841.55,3868.94,9115,0,0,-1.0,02
67,2014-08-07,3869.43,3891.81,3840.31,3856.17,8975,0,0,-1.0,02
68,2014-08-08,3854.75,3886.18,3826.05,3881.55,9347,0,0,1.0,02
69,2014-08-11,3881.42,3916.93,3875.8,3907.56,5613,0,0,1.0,02
70,2014-08-12,3907.18,3916.42,3882.93,3906.63,6644,0,0,-1.0,02
71,2014-08-13,3906.06,3948.68,3902.0,3947.17,5226,0,0,1.0,02
72,2014-08-14,3945.3,3973.81,3939.3,3973.68,4065,0,0,1.0,02
73,2014-08-15,3970.93,3993.93,3946.92,3982.92,8204,0,0,1.0,02
74,2014-08-18,3997.88,4018.81,3991.93,4016.18,3547,0,0,1.0,02
75,2014-08-19,4016.3,4039.92,4015.8,4035.56,2899,0,0,1.0,02
76,2014-08-20,4035.67,4045.93,4028.29,4040.42,3054,0,0,1.0,02
77,2014-08-21,4038.26,4048.31,4032.05,4047.43,2336,0,0,1.0,02
78,2014-08-22,4047.3,4059.93,4036.04,4051.18,4391,0,0,1.0,02
79,2014-08-25,4054.99,4077.8,4046.55,4064.68,5282,0,0,1.0,02
80,2014-08-26,4063.68,4075.31,4061.05,4072.94,1927,0,0,1.0,02
81,2014-08-27,4072.93,4076.31,4063.05,4071.67,2527,0,0,-1.0,02
82,2014-08-28,4070.55,4075.55,4054.05,4075.42,3814,0,0,1.0,02
83,2014-08-29,4074.68,4085.19,4061.31,4082.3,4015,0,0,1.0,02
84,2014-09-01,4079.93,4084.3,4075.42,4083.92,1378,0,0,1.0,02
85,2014-09-02,4081.05,4094.81,4077.3,4093.05,2303,0,0,1.0,02
86,2014-09-03,4090.92,4113.3,4062.05,4071.12,8271,0,0,-1.0,02
87,2014-09-04,4071.92,4100.3,4055.93,4070.68,8751,0,0,-1.0,02
88,2014-09-05,4069.68,4088.81,4051.55,4087.31,5690,0,0,1.0,02
89,2014-09-08,4083.43,4104.17,4075.04,4092.29,4941,0,0,1.0,02
90,2014-09-09,4092.17,4109.55,4052.67,4064.8,8640,0,0,-1.0,02
91,2014-09-10,4064.3,4095.56,4054.05,4092.92,5441,0,0,1.0,02
92,2014-09-11,4091.92,4096.31,4059.68,4095.92,6927,0,0,1.0,02
93,2014-09-12,4086.31,4086.55,4048.8,4061.94,5114,0,0,-1.0,02
94,2014-09-15,4045.25,4067.93,4009.93,4026.0,9676,0,0,-1.0,02
95,2014-09-16,4025.74,4065.68,4003.67,4057.42,9235,0,0,1.0,02
96,2014-09-17,4056.93,4083.18,4039.17,4069.67,7529,0,0,1.0,02
97,2014-09-18,4066.42,4099.17,4060.67,4098.42,4501,0,0,1.0,02
98,2014-09-19,4097.18,4117.94,4075.55,4091.3,7891,0,0,-1.0,02
99,2014-09-22,4085.43,4091.55,4035.42,4044.17,7101,0,0,-1.0,02
100,2014-09-23,4047.3,4060.31,4027.3,4029.25,4798,0,0,-1.0,02
101,2014-09-24,4034.06,4089.18,4032.67,4086.93,6016,0,0,1.0,02
102,2014-09-25,4085.42,4087.8,3997.8,4005.75,10034,0,0,-1.0,02
103,2014-09-26,4008.17,4050.05,4001.42,4043.67,6177,0,0,1.0,02
104,2014-09-29,4041.54,4050.29,3997.67,4032.93,9664,0,0,-1.0,02
105,2014-09-30,4033.67,4064.18,4023.79,4035.05,7941,0,0,1.0,02
106,2014-10-01,4036.05,4045.31,3964.92,3982.93,10767,0,0,-1.0,02
107,2014-10-02,3984.43,3993.55,3927.43,3974.63,12245,0,0,-1.0,02
108,2014-10-03,3975.44,4034.06,3970.43,4017.67,8504,0,0,1.0,02
109,2014-10-06,4019.92,4039.8,3995.79,4001.67,6978,0,0,-1.0,02
110,2014-10-07,4002.05,4009.81,3947.75,3948.06,7014,0,0,-1.0,02
111,2014-10-08,3952.8,4041.3,3930.17,4031.0,14407,0,0,1.0,02
112,2014-10-09,4027.79,4047.06,3946.55,3948.49,12173,0,0,-1.0,02
113,2014-10-10,3951.69,3966.31,3862.43,3863.55,11963,0,0,-1.0,02
114,2014-10-13,3841.55,3885.19,3791.92,3796.8,14180,0,0,-1.0,02
115,2014-10-14,3802.43,3851.92,3792.43,3818.8,10262,0,0,1.0,02
116,2014-10-15,3823.56,3830.69,3690.92,3746.05,20204,0,0,-1.0,02
117,2014-10-16,3749.43,3785.81,3683.8,3746.3,20090,0,0,-1.0,02
118,2014-10-17,3752.42,3839.81,3741.56,3804.8,14413,0,0,1.0,02
119,2014-10-20,3818.37,3882.17,3792.92,3881.5,11538,0,0,1.0,02
120,2014-10-21,3876.68,3975.31,3845.42,3974.0,16247,0,0,1.0,02
121,2014-10-22,3969.94,3982.43,3939.17,3947.06,6365,0,0,-1.0,02
122,2014-10-23,3947.8,4023.81,3939.05,4002.42,11491,0,0,1.0,02
123,2014-10-24,4000.68,4036.55,3970.18,4031.94,10149,0,0,1.0,02
124,2014-10-26,4036.43,4038.05,4034.92,4035.43,527,0,0,-1.0,02
125,2014-10-27,4035.67,4049.06,4009.04,4039.05,7667,0,0,1.0,02
126,2014-10-28,4038.94,4098.92,4037.42,4072.06,8989,0,0,1.0,02
127,2014-10-29,4071.92,4095.42,4054.42,4074.05,7988,0,0,1.0,02
128,2014-10-30,4074.17,4101.68,4042.67,4094.67,9753,0,0,1.0,02
129,2014-10-31,4094.56,4162.68,4090.93,4143.44,9463,0,0,1.0,02
130,2014-11-03,4147.18,4172.92,4141.29,4157.3,5315,0,0,1.0,02
131,2014-11-04,4153.67,4163.68,4119.3,4143.93,7903,0,0,-1.0,02
132,2014-11-05,4141.43,4175.55,4133.3,4145.06,8088,0,0,1.0,02
133,2014-11-06,4144.19,4166.43,4129.55,4165.0,5296,0,0,1.0,02
134,2014-11-07,4164.19,4178.31,4136.81,4157.06,7588,0,0,-1.0,02
135,2014-11-10,4151.68,4177.93,4143.54,4170.67,4980,0,0,1.0,02
136,2014-11-11,4167.42,4185.79,4161.3,4182.75,3366,0,0,1.0,02
137,2014-11-12,4182.29,4198.05,4166.05,4192.93,5337,0,0,1.0,02
138,2014-11-13,4191.42,4226.17,4190.92,4203.12,5881,0,0,1.0,02
139,2014-11-14,4202.93,4223.17,4195.42,4223.17,3527,0,0,1.0,02
140,2014-11-17,4221.56,4223.56,4191.17,4211.42,5465,0,0,-1.0,02
141,2014-11-18,4211.06,4248.06,4202.42,4237.01,6534,0,0,1.0,02
142,2014-11-19,4237.55,4241.81,4203.79,4221.55,6005,0,0,-1.0,02
143,2014-11-20,4221.68,4246.55,4201.42,4245.01,6694,0,0,1.0,02
144,2014-11-21,4244.75,4283.8,4237.05,4250.67,8759,0,0,1.0,02
145,2014-11-24,4250.0,4285.8,4247.42,4281.93,4484,0,0,1.0,02
146,2014-11-25,4282.06,4302.55,4276.3,4293.75,4082,0,0,1.0,02
147,2014-11-26,4292.8,4323.06,4289.93,4321.13,3794,0,0,1.0,02
148,2014-11-27,4321.55,4331.3,4311.8,4330.69,2987,0,0,1.0,02
149,2014-11-28,4324.17,4347.31,4318.06,4337.42,4526,0,0,1.0,02
150,2014-12-01,4324.68,4334.94,4273.05,4286.38,8549,0,0,-1.0,02
151,2014-12-02,4288.0,4313.93,4285.0,4309.17,3670,0,0,1.0,02
152,2014-12-03,4307.43,4319.43,4286.92,4312.18,6028,0,0,1.0,02
153,2014-12-04,4312.68,4327.69,4292.8,4313.05,6942,0,0,1.0,02
154,2014-12-05,4312.67,4326.06,4302.29,4311.55,4643,0,0,-1.0,02
155,2014-12-08,4313.63,4319.8,4258.42,4282.0,9114,0,0,-1.0,02
156,2014-12-09,4283.42,4297.81,4216.42,4290.51,15570,0,0,1.0,02
157,2014-12-10,4291.01,4297.44,4218.67,4226.37,9291,0,0,-1.0,02
158,2014-12-11,4229.05,4297.3,4219.93,4232.55,15125,0,0,1.0,02
159,2014-12-12,4228.62,4250.8,4188.92,4196.05,9120,0,0,-1.0,02
160,2014-12-15,4186.0,4233.31,4140.54,4157.81,15736,0,0,-1.0,02
161,2014-12-16,4160.69,4188.42,4080.29,4086.3,14188,0,0,-1.0,02
162,2014-12-17,4089.8,4172.31,4082.19,4159.3,11075,0,0,1.0,02
163,2014-12-18,4160.67,4271.81,4149.8,4269.56,13514,0,0,1.0,02
164,2014-12-19,4267.18,4303.68,4255.03,4285.3,7919,0,0,1.0,02
165,2014-12-22,4285.17,4300.55,4275.67,4293.11,4183,0,0,1.0,02
166,2014-12-23,4291.16,4311.3,4274.16,4276.79,5992,0,0,-1.0,02
167,2014-12-24,4276.49,4297.67,4275.79,4292.04,2822,0,0,1.0,02
168,2014-12-26,4285.91,4321.3,4285.42,4310.18,4750,0,0,1.0,02
169,2014-12-29,4314.23,4320.42,4297.78,4315.93,26078,0,0,1.0,02
170,2014-12-30,4316.53,4317.55,4273.53,4281.68,25958,0,0,-1.0,02
171,2014-12-31,4284.0,4304.42,4265.43,4269.28,12704,0,0,-1.0,02
172,2015-01-02,4243.61,4272.43,4200.79,4222.03,46079,0,0,-1.0,02
173,2015-01-05,4209.41,4220.3,4144.78,4165.11,60540,0,0,-1.0,02
174,2015-01-06,4166.43,4171.8,4082.28,4100.23,70178,0,0,-1.0,02
175,2015-01-07,4104.92,4163.03,4102.28,4152.53,59809,0,0,1.0,02
176,2015-01-08,4154.93,4242.29,4153.41,4233.05,45183,0,0,1.0,02
177,2015-01-09,4232.3,4252.05,4180.91,4205.28,56032,0,0,-1.0,02
178,2015-01-12,4203.03,4227.05,4150.78,4169.0,54235,0,0,-1.0,02
179,2015-01-13,4169.42,4247.43,4126.54,4161.0,60965,0,0,-1.0,02
180,2015-01-14,4156.79,4168.8,4100.18,4149.36,77636,0,0,-1.0,02
181,2015-01-15,4150.91,4189.78,4065.8,4067.8,84484,0,0,-1.0,02
182,2015-01-16,4067.86,4136.68,4041.42,4131.55,66662,0,0,1.0,02
183,2015-01-19,4127.74,4154.55,4112.78,4125.74,23796,0,0,-1.0,02
184,2015-01-20,4126.29,4174.78,4108.92,4167.0,60414,0,0,1.0,02
185,2015-01-21,4167.24,4204.68,4136.53,4184.25,59124,0,0,1.0,02
186,2015-01-22,4184.03,4268.79,4164.55,4265.67,53996,0,0,1.0,02
187,2015-01-23,4263.66,4285.79,4250.42,4271.67,48137,0,0,1.0,02
188,2015-01-26,4245.12,4277.78,4231.23,4271.41,48054,0,0,1.0,02
189,2015-01-27,4266.03,4270.42,4142.54,4206.12,57906,0,0,-1.0,02
190,2015-01-28,4200.41,4234.17,4119.41,4123.62,68179,0,0,-1.0,02
191,2015-01-29,4127.66,4199.54,4095.53,4197.74,67606,0,0,1.0,02
192,2015-01-30,4203.92,4206.93,4135.78,4142.67,65749,0,0,-1.0,02
193,2015-02-02,4146.74,4187.55,4085.29,4181.04,69180,0,0,1.0,02
194,2015-02-03,4180.42,4222.43,4165.54,4211.68,62301,0,0,1.0,02
195,2015-02-04,4208.42,4242.42,4187.41,4190.18,56853,0,0,-1.0,02
196,2015-02-05,4191.25,4254.18,4181.28,4251.43,52810,0,0,1.0,02
197,2015-02-06,4252.03,4267.93,4209.54,4224.54,48075,0,0,-1.0,02
198,2015-02-09,4216.93,4231.53,4201.28,4217.55,50814,0,0,1.0,02
199,2015-02-10,4219.25,4283.54,4210.91,4277.16,44735,0,0,1.0,02
200,2015-02-11,4279.3,4321.42,4270.92,4311.23,41455,0,0,1.0,02
201,2015-02-12,4305.99,4346.04,4285.66,4342.41,46684,0,0,1.0,02
202,2015-02-13,4343.03,4381.53,4340.67,4380.55,32404,0,0,1.0,02
203,2015-02-16,4375.92,4387.66,4369.04,4374.43,10842,0,0,-1.0,02
204,2015-02-17,4365.93,4387.55,4364.53,4383.91,35133,0,0,1.0,02
205,2015-02-18,4383.18,4393.17,4373.53,4389.93,30988,0,0,1.0,02
206,2015-02-19,4389.29,4416.8,4375.8,4415.43,30821,0,0,1.0,02
207,2015-02-20,4413.3,4444.43,4395.78,4441.03,38031,0,0,1.0,02
208,2015-02-23,4438.54,4448.68,4429.42,4444.8,26161,0,0,1.0,02
209,2015-02-24,4444.93,4454.93,4426.79,4448.03,28368,0,0,1.0,02
210,2015-02-25,4447.79,4460.3,4429.03,4438.73,26609,0,0,-1.0,02
211,2015-02-26,4436.43,4463.78,4430.93,4461.18,33333,0,0,1.0,02
212,2015-02-27,4459.67,4462.3,4434.78,4440.79,28410,0,0,-1.0,02
213,2015-03-02,4450.55,4482.92,4446.28,4478.8,26541,0,0,1.0,02
214,2015-03-03,4478.54,4478.54,4432.16,4457.3,30158,0,0,-1.0,02
215,2015-03-04,4453.8,4455.92,4419.03,4443.49,33505,0,0,-1.0,02
216,2015-03-05,4443.91,4464.45,4432.65,4450.01,31535,0,0,1.0,02
217,2015-03-06,4449.56,4459.75,4388.94,4398.94,40686,0,0,-1.0,02
218,2015-03-09,4403.15,4424.19,4391.52,4413.31,37383,0,0,1.0,02
219,2015-03-10,4412.15,4414.32,4328.28,4332.78,46083,0,0,-1.0,02
220,2015-03-11,4335.0,4347.07,4304.01,4308.01,42296,0,0,-1.0,02
221,2015-03-12,4309.44,4339.06,4298.55,4334.08,36553,0,0,1.0,02
222,2015-03-13,4328.0,4341.46,4281.7,4302.94,44891,0,0,-1.0,02
223,2015-03-16,4298.02,4365.2,4292.29,4349.79,31223,0,0,1.0,02
224,2015-03-17,4348.97,4377.3,4341.44,4371.92,34067,0,0,1.0,02
225,2015-03-18,4370.64,4433.77,4335.75,4424.82,42955,0,0,1.0,02
226,2015-03-19,4422.38,4434.26,4411.3,4416.14,39711,0,0,-1.0,02
227,2015-03-20,4416.67,4471.75,4416.53,4448.9,31110,0,0,1.0,02
228,2015-03-23,4454.65,4458.67,4435.76,4437.03,30278,0,0,-1.0,02
229,2015-03-24,4439.93,4460.56,4423.94,4429.77,34490,0,0,-1.0,02
230,2015-03-25,4430.4,4438.02,4319.66,4324.26,42746,0,0,-1.0,02
231,2015-03-26,4326.56,4330.51,4269.51,4314.44,53581,0,0,-1.0,02
232,2015-03-27,4313.28,4333.17,4297.01,4326.57,43906,0,0,1.0,02
233,2015-03-30,4329.26,4381.31,4315.53,4370.89,37727,0,0,1.0,02
234,2015-03-31,4375.06,4375.32,4320.51,4321.36,41261,0,0,-1.0,02
235,2015-04-01,4325.05,4333.81,4262.14,4314.45,55487,0,0,-1.0,02
236,2015-04-02,4317.57,4320.64,4288.4,4307.4,38369,0,0,-1.0,02
237,2015-04-03,4312.27,4313.17,4261.91,4262.95,3306,0,0,-1.0,02
238,2015-04-06,4272.56,4354.31,4265.17,4338.89,22872,0,0,1.0,02
239,2015-04-07,4338.8,4371.82,4330.07,4333.45,30915,0,0,-1.0,02
240,2015-04-08,4336.41,4378.45,4327.15,4378.45,40503,0,0,1.0,02
241,2015-04-09,4377.01,4400.69,4352.65,4399.57,37651,0,0,1.0,02
242,2015-04-10,4398.93,4415.42,4385.52,4414.69,27526,0,0,1.0,02
243,2015-04-13,4417.68,4441.05,4399.44,4406.01,30247,0,0,-1.0,02
244,2015-04-14,4405.39,4414.08,4366.69,4399.79,35827,0,0,-1.0,02
245,2015-04-15,4399.18,4428.69,4388.52,4426.03,30981,0,0,1.0,02
246,2015-04-16,4423.52,4428.95,4397.88,4414.28,33124,0,0,-1.0,02
247,2015-04-17,4416.56,4417.31,4323.52,4342.8,43560,0,0,-1.0,02
248,2015-04-20,4357.82,4416.4,4352.0,4403.26,32660,0,0,1.0,02
249,2015-04-21,4405.7,4442.18,4405.17,4430.02,35769,0,0,1.0,02
250,2015-04-22,4434.19,4459.08,4398.4,4436.78,40150,0,0,1.0,02
251,2015-04-23,4440.04,4496.57,4417.66,4496.01,40508,0,0,1.0,02
252,2015-04-24,4493.15,4535.66,4489.01,4528.44,36216,0,0,1.0,02
253,2015-04-27,4533.21,4555.08,4509.01,4524.17,37651,0,0,-1.0,02
254,2015-04-28,4524.42,4530.67,4471.52,4513.33,45841,0,0,-1.0,02
255,2015-04-29,4511.02,4513.7,4456.06,4472.93,51763,0,0,-1.0,02
256,2015-04-30,4474.16,4477.69,4386.4,4414.46,56824,0,0,-1.0,02
257,2015-05-01,4413.9,4470.33,4409.55,4468.82,27438,0,0,1.0,02
258,2015-05-04,4466.9,4502.94,4456.68,4474.66,36532,0,0,1.0,02
259,2015-05-05,4473.07,4479.66,4399.06,4410.52,48673,0,0,-1.0,02
260,2015-05-06,4411.05,4423.27,4341.26,4372.88,53346,0,0,-1.0,02
261,2015-05-07,4374.16,4409.06,4332.3,4402.82,49631,0,0,1.0,02
262,2015-05-08,4403.4,4462.29,4400.83,4451.44,36244,0,0,1.0,02
263,2015-05-11,4449.63,4463.96,4426.41,4429.13,34280,0,0,-1.0,02
264,2015-05-12,4432.13,4437.46,4374.39,4421.87,47371,0,0,-1.0,02
265,2015-05-13,4421.32,4457.52,4417.26,4425.5,41104,0,0,1.0,02
266,2015-05-14,4427.44,4492.56,4412.7,4489.85,30734,0,0,1.0,02
267,2015-05-15,4487.98,4506.95,4477.89,4488.7,31114,0,0,1.0,02
268,2015-05-18,4487.28,4517.33,4470.39,4508.91,28520,0,0,1.0,02
269,2015-05-19,4508.31,4525.78,4496.27,4500.01,29041,0,0,-1.0,02
270,2015-05-20,4499.95,4533.18,4482.15,4498.89,30900,0,0,-1.0,02
271,2015-05-21,4497.69,4535.96,4486.27,4529.39,24090,0,0,1.0,02
272,2015-05-22,4529.91,4541.81,4521.77,4526.33,23423,0,0,-1.0,02
273,2015-05-25,4528.11,4536.43,4517.39,4524.23,3295,0,0,-1.0,02
274,2015-05-26,4523.81,4527.82,4454.75,4480.4,36081,0,0,-1.0,02
275,2015-05-27,4477.78,4550.51,4472.91,4541.28,27194,0,0,1.0,02
276,2015-05-28,4542.17,4546.94,4521.54,4541.97,32030,0,0,-1.0,02
277,2015-05-29,4540.56,4545.02,4497.14,4508.33,35579,0,0,-1.0,02
278,2015-06-01,4512.15,4537.77,4486.15,4525.52,39262,0,0,1.0,02
279,2015-06-02,4526.14,4531.02,4480.95,4501.94,42729,0,0,-1.0,02
280,2015-06-03,4504.2,4540.31,4501.54,4527.88,38683,0,0,1.0,02
281,2015-06-04,4525.89,4526.76,4473.0,4495.16,48768,0,0,-1.0,02
282,2015-06-05,4496.47,4505.58,4449.26,4477.06,43601,0,0,-1.0,02
283,2015-06-08,4481.2,4482.51,4421.67,4435.9,40872,0,0,-1.0,02
284,2015-06-09,4437.29,4440.45,4389.95,4430.11,41553,0,0,-1.0,02
285,2015-06-10,4432.15,4497.8,4430.15,4487.88,29931,0,0,1.0,02
286,2015-06-11,4484.4,4511.58,4479.15,4491.47,32715,0,0,1.0,02
287,2015-06-12,4481.38,4481.93,4440.3,4446.27,31668,0,0,-1.0,02
288,2015-06-15,4427.52,4436.69,4386.39,4425.38,39745,0,0,-1.0,02
289,2015-06-16,4426.08,4456.05,4395.26,4451.64,32333,0,0,1.0,02
290,2015-06-17,4452.44,4475.43,4431.92,4452.8,38175,0,0,1.0,02
291,2015-06-18,4451.91,4534.43,4439.65,4531.29,34042,0,0,1.0,02
292,2015-06-19,4525.99,4539.16,4502.71,4502.71,25131,0,0,-1.0,02
293,2015-06-22,4517.01,4551.7,4514.14,4537.09,32106,0,0,1.0,02
294,2015-06-23,4538.19,4547.96,4522.52,4543.43,25802,0,0,1.0,02
295,2015-06-24,4544.69,4554.68,4514.5,4519.96,34776,0,0,-1.0,02
296,2015-06-25,4520.82,4547.06,4499.76,4507.01,33812,0,0,-1.0,02
297,2015-06-26,4506.19,4516.28,4459.53,4477.29,35766,0,0,-1.0,02
298,2015-06-29,4407.96,4450.91,4368.18,4380.46,56352,0,0,-1.0,02
299,2015-06-30,4382.94,4411.68,4372.25,4389.52,56671,0,0,1.0,02
300,2015-07-01,4389.47,4441.3,4389.47,4423.82,43062,0,0,1.0,02
301,2015-07-02,4423.16,4441.18,4408.02,4427.9,33047,0,0,1.0,02
302,2015-07-03,4428.02,4435.56,4411.52,4416.1,14221,0,0,-1.0,02
303,2015-07-06,4361.5,4436.56,4359.75,4430.05,50696,0,0,1.0,02
304,2015-07-07,4429.68,4447.75,4334.18,4422.41,58913,0,0,-1.0,02
305,2015-07-08,4417.2,4418.96,4336.25,4348.09,64636,0,0,-1.0,02
306,2015-07-09,4349.94,4407.4,4333.38,4338.95,54533,0,0,-1.0,02
307,2015-07-10,4366.69,4426.06,4362.19,4410.9,40184,0,0,1.0,02
308,2015-07-13,4385.9,4491.2,4384.93,4488.07,38594,0,0,1.0,02
309,2015-07-14,4486.19,4529.27,4484.52,4520.4,24442,0,0,1.0,02
310,2015-07-15,4518.25,4539.08,4509.16,4536.66,30232,0,0,1.0,02
311,2015-07-16,4532.07,4611.95,4530.76,4611.31,27134,0,0,1.0,02
312,2015-07-17,4611.52,4652.27,4607.0,4652.06,24810,0,0,1.0,02
313,2015-07-20,4649.52,4685.57,4648.51,4672.87,23512,0,0,1.0,02
314,2015-07-21,4669.45,4682.82,4611.19,4615.72,31917,0,0,-1.0,02
315,2015-07-22,4621.4,4636.21,4588.42,4622.77,36481,0,0,1.0,02
316,2015-07-23,4625.44,4634.46,4584.08,4633.4,37430,0,0,1.0,02
317,2015-07-24,4631.7,4638.57,4544.31,4551.44,37635,0,0,-1.0,02
318,2015-07-27,4558.9,4567.69,4503.64,4519.55,44913,0,0,-1.0,02
319,2015-07-28,4522.92,4561.0,4496.8,4559.4,57151,0,0,1.0,02
320,2015-07-29,4557.27,4579.07,4543.81,4568.75,59347,0,0,1.0,02
321,2015-07-30,4560.53,4598.3,4530.57,4591.26,52861,0,0,1.0,02
322,2015-07-31,4588.39,4608.28,4575.8,4586.07,49615,0,0,-1.0,02
323,2015-08-03,4582.3,4598.81,4540.4,4572.76,60213,0,0,-1.0,02
324,2015-08-04,4567.66,4580.8,4543.17,4550.79,65119,0,0,-1.0,02
325,2015-08-05,4552.67,4628.76,4552.51,4594.0,54556,0,0,1.0,02
326,2015-08-06,4591.71,4608.53,4502.78,4527.16,56722,0,0,-1.0,02
327,2015-08-07,4527.91,4533.32,4480.27,4517.06,58821,0,0,-1.0,02
