,time,open,high,low,close,tick_volume,spread,real_volume,daily_bias,day_high_low_hour
47,2000-03-08,1.5804,1.5877,1.5741,1.5812,7326,50,0,1.0,16
48,2000-03-09,1.5814,1.5848,1.5777,1.5824,7124,50,0,1.0,15
49,2000-03-10,1.5825,1.5840999999999998,1.5753,1.5771,6430,50,0,-1.0,06
50,2000-03-13,1.5773000000000001,1.5833,1.5749,1.5788,7033,50,0,1.0,03
51,2000-03-14,1.5785,1.58,1.5678,1.5774,7452,50,0,-1.0,00
52,2000-03-15,1.5777,1.5795,1.5695999999999999,1.5726,7461,50,0,-1.0,00
53,2000-03-16,1.5732,1.5779999999999998,1.5689,1.5753,7030,50,0,1.0,12
54,2000-03-17,1.5754000000000001,1.5771,1.5697999999999999,1.573,7614,50,0,-1.0,08
55,2000-03-20,1.5754000000000001,1.5756999999999999,1.565,1.5688,7751,50,0,-1.0,00
56,2000-03-21,1.5689,1.5776,1.5662,1.5716,6934,50,0,1.0,02
57,2000-03-22,1.5715,1.5806,1.5614,1.5791,7807,50,0,1.0,16
58,2000-03-23,1.579,1.5903,1.5748,1.5864,7410,50,0,1.0,10
59,2000-03-24,1.5867,1.5941999999999998,1.5838,1.5927,7119,50,0,1.0,16
60,2000-03-27,1.5929,1.6008,1.5836999999999999,1.5874000000000001,7168,50,0,-1.0,12
61,2000-03-28,1.5871,1.5906,1.5822,1.5889,7500,50,0,1.0,14
62,2000-03-29,1.5889,1.5973000000000002,1.5811,1.5937000000000001,7879,50,0,1.0,18
63,2000-03-30,1.5932,1.5977999999999999,1.5872000000000002,1.5954000000000002,7521,50,0,1.0,15
64,2000-03-31,1.5958,1.5987,1.5899999999999999,1.5922,7141,50,0,-1.0,17
65,2000-04-03,1.5912,1.5996000000000001,1.5868,1.597,6215,50,0,1.0,09
66,2000-04-04,1.5971,1.6082,1.5923,1.5931,5887,50,0,-1.0,20
67,2000-04-05,1.5931,1.5984,1.5826,1.5847,7068,50,0,-1.0,11
68,2000-04-06,1.584,1.5893000000000002,1.5777,1.5814,6697,50,0,-1.0,13
69,2000-04-07,1.5815000000000001,1.5859,1.5775000000000001,1.5795,6236,50,0,-1.0,13
70,2000-04-10,1.5798999999999999,1.5862,1.5766,1.5856,6102,50,0,1.0,03
71,2000-04-11,1.5855000000000001,1.5896,1.5829,1.5859,6580,50,0,1.0,04
72,2000-04-12,1.5854,1.589,1.5822,1.5887,6897,50,0,1.0,16
73,2000-04-13,1.5884,1.5933000000000002,1.5847,1.5863,6522,50,0,-1.0,10
74,2000-04-14,1.5865,1.5914000000000001,1.5827,1.5882,6324,50,0,1.0,12
75,2000-04-17,1.5892,1.5946,1.5795,1.5808,6049,50,0,-1.0,05
76,2000-04-18,1.5805,1.585,1.5747,1.577,7952,50,0,-1.0,13
77,2000-04-19,1.5772,1.5838999999999999,1.5755,1.5823,7108,50,0,1.0,01
78,2000-04-20,1.5823,1.5838999999999999,1.5776,1.5793,7060,50,0,-1.0,07
79,2000-04-21,1.5792000000000002,1.5827,1.577,1.5779999999999998,3309,50,0,-1.0,05
80,2000-04-24,1.5767,1.5817,1.5751,1.5784,3255,50,0,1.0,03
81,2000-04-25,1.5785,1.5819999999999999,1.573,1.5811,7472,50,0,1.0,13
82,2000-04-26,1.5812,1.5826,1.5748,1.5756999999999999,7737,50,0,-1.0,00
83,2000-04-27,1.5755,1.5812,1.5709,1.5716999999999999,8567,50,0,-1.0,16
84,2000-04-28,1.5718999999999999,1.5771,1.552,1.5544,7188,50,0,-1.0,01
85,2000-05-01,1.5535,1.557,1.5518999999999998,1.5535,3406,50,0,1.0,22
86,2000-05-02,1.5535999999999999,1.5673,1.5531000000000001,1.5596999999999999,6046,50,0,1.0,00
87,2000-05-03,1.5605,1.5654,1.5552000000000001,1.5611000000000002,7171,50,0,1.0,19
88,2000-05-04,1.5604,1.5631,1.5354,1.5413000000000001,8193,50,0,-1.0,00
89,2000-05-05,1.5421,1.5443,1.5245,1.528,7606,50,0,-1.0,05
90,2000-05-08,1.5279,1.5362,1.5262,1.5335,8384,50,0,1.0,14
91,2000-05-09,1.5332,1.5371000000000001,1.5288,1.5314,7725,50,0,-1.0,12
92,2000-05-10,1.5312000000000001,1.5343,1.5079,1.5118,8268,50,0,-1.0,07
93,2000-05-11,1.5117,1.5125,1.4928,1.5034999999999998,8610,50,0,-1.0,09
94,2000-05-12,1.5034,1.52,1.501,1.5166,7395,50,0,1.0,02
95,2000-05-15,1.5224,1.5230000000000001,1.5051,1.5053,5767,50,0,-1.0,01
96,2000-05-16,1.5049000000000001,1.5065,1.4922,1.4936,6561,50,0,-1.0,08
97,2000-05-17,1.4935,1.4988000000000001,1.4876,1.4965,7482,50,0,1.0,12
98,2000-05-18,1.4967,1.4974,1.4767000000000001,1.4833,7777,50,0,-1.0,04
99,2000-05-19,1.4834,1.4889000000000001,1.4753,1.488,7611,50,0,1.0,09
100,2000-05-22,1.4862,1.4967,1.4823,1.4927000000000001,7621,50,0,1.0,05
101,2000-05-23,1.4926,1.4929999999999999,1.4725,1.4768,8277,50,0,-1.0,09
102,2000-05-24,1.4772,1.4794,1.468,1.4755,7716,50,0,-1.0,20
103,2000-05-25,1.475,1.4802,1.4664,1.4701,8140,50,0,-1.0,11
104,2000-05-26,1.4699,1.49,1.4699,1.49,7730,50,0,1.0,00
105,2000-05-29,1.4888,1.4931,1.4858,1.4926,5667,50,0,1.0,16
106,2000-05-30,1.4927000000000001,1.5045,1.4898,1.4963,8116,50,0,1.0,05
107,2000-05-31,1.4966,1.5018,1.4926,1.5013,7398,50,0,1.0,09
108,2000-06-01,1.5011999999999999,1.5023,1.4897,1.4944,6316,50,0,-1.0,02
109,2000-06-02,1.4945,1.5129000000000001,1.4933,1.5078,6914,50,0,1.0,08
110,2000-06-05,1.5103,1.5204,1.5074,1.5197,7312,50,0,1.0,09
111,2000-06-06,1.5196,1.5314,1.5112,1.5284,7256,50,0,1.0,13
112,2000-06-07,1.5283,1.5297,1.5187,1.5226,7621,50,0,-1.0,00
113,2000-06-08,1.5225,1.5232999999999999,1.5056,1.5101,8221,50,0,-1.0,00
114,2000-06-09,1.5108000000000001,1.5139,1.5008,1.5093,7899,50,0,-1.0,12
115,2000-06-12,1.5085,1.5147,1.5027,1.5125,6417,50,0,1.0,05
116,2000-06-13,1.513,1.5182,1.506,1.5068000000000001,7382,50,0,-1.0,10
117,2000-06-14,1.5067,1.5112,1.4978,1.4988000000000001,7597,50,0,-1.0,11
118,2000-06-15,1.499,1.5142,1.4952,1.5122,8588,50,0,1.0,10
119,2000-06-16,1.512,1.5178,1.509,1.5154999999999998,7622,50,0,1.0,03
120,2000-06-19,1.5147,1.5171000000000001,1.5110999999999999,1.5117,7349,50,0,-1.0,10
121,2000-06-20,1.5116,1.5203,1.505,1.5183,7506,50,0,1.0,17
122,2000-06-21,1.5186,1.5191,1.4944,1.4996,7790,50,0,-1.0,00
123,2000-06-22,1.4992,1.5159,1.4971999999999999,1.5126,7799,50,0,1.0,09
124,2000-06-23,1.5125,1.5138,1.4985,1.5042,7594,50,0,-1.0,02
125,2000-06-26,1.5011,1.5041,1.4966,1.4968,7233,50,0,-1.0,12
126,2000-06-27,1.4969000000000001,1.5072999999999999,1.4936,1.5072,7222,50,0,1.0,15
127,2000-06-28,1.5072999999999999,1.5144,1.5025,1.513,7088,50,0,1.0,15
128,2000-06-29,1.513,1.521,1.5110000000000001,1.5187,7727,50,0,1.0,05
129,2000-06-30,1.5188000000000001,1.5211999999999999,1.5098,1.5171999999999999,7827,50,0,-1.0,10
130,2000-07-03,1.5168,1.5197,1.5091999999999999,1.5135999999999998,7053,50,0,-1.0,04
131,2000-07-04,1.5131000000000001,1.516,1.5112999999999999,1.5154,6289,50,0,1.0,04
132,2000-07-05,1.5154999999999998,1.5169000000000001,1.5070000000000001,1.5072999999999999,7673,50,0,-1.0,12
133,2000-07-06,1.5072999999999999,1.5152,1.506,1.5078,7260,50,0,1.0,03
134,2000-07-07,1.5083,1.5171000000000001,1.504,1.5131999999999999,7430,50,0,1.0,10
135,2000-07-10,1.5151,1.5196,1.5102,1.5138,7340,50,0,-1.0,10
136,2000-07-11,1.5133,1.5177,1.5112,1.5173999999999999,7273,50,0,1.0,14
137,2000-07-12,1.5173,1.5186,1.5055,1.5061,7741,50,0,-1.0,01
138,2000-07-13,1.5066000000000002,1.5076,1.4982,1.5039,7678,50,0,-1.0,00
139,2000-07-14,1.5037,1.5051999999999999,1.4968,1.4979,7487,50,0,-1.0,04
140,2000-07-17,1.5006,1.5018,1.4904,1.4946,6988,50,0,-1.0,03
141,2000-07-18,1.4946,1.5003,1.4908000000000001,1.4977,8014,50,0,1.0,10
142,2000-07-19,1.4975,1.4987,1.4925,1.4982,7309,50,0,1.0,17
143,2000-07-20,1.4983,1.5142,1.4908000000000001,1.5114999999999998,7000,50,0,1.0,12
144,2000-07-21,1.5117,1.5201,1.5086,1.5194999999999999,7578,50,0,1.0,08
145,2000-07-24,1.5175999999999998,1.5218,1.5127000000000002,1.5152,7102,50,0,-1.0,09
146,2000-07-25,1.5152999999999999,1.5218,1.5131999999999999,1.5166,6413,50,0,1.0,02
147,2000-07-26,1.5168,1.5223,1.5135,1.5151,7384,50,0,-1.0,12
148,2000-07-27,1.5154,1.5175,1.5107,1.5141,6839,50,0,-1.0,11
149,2000-07-28,1.5143,1.5145,1.4987,1.5038,6846,50,0,-1.0,10
150,2000-07-31,1.5028000000000001,1.5055,1.4944,1.4996,6511,50,0,-1.0,09
151,2000-08-01,1.4996,1.5026000000000002,1.491,1.4917,6836,50,0,-1.0,17
152,2000-08-02,1.4922,1.4958,1.4862,1.4957,6559,50,0,1.0,15
153,2000-08-03,1.4957,1.4997,1.4827,1.4977,6859,50,0,1.0,13
154,2000-08-04,1.4976,1.508,1.4889999999999999,1.5051,6638,50,0,1.0,10
155,2000-08-07,1.5046,1.5143,1.5002,1.5135,6987,50,0,1.0,10
156,2000-08-08,1.5133,1.5135,1.5006,1.5051,6467,50,0,-1.0,00
157,2000-08-09,1.505,1.5053,1.4989,1.5017,6401,50,0,-1.0,00
158,2000-08-10,1.5023,1.5038,1.4947,1.4975,6873,50,0,-1.0,09
159,2000-08-11,1.4974,1.5079,1.4967,1.5026000000000002,4243,50,0,1.0,00
160,2000-08-14,1.5022,1.5110999999999999,1.5001,1.5055,6728,50,0,1.0,09
161,2000-08-15,1.5056,1.5143,1.5024,1.5044,7194,50,0,-1.0,11
162,2000-08-16,1.504,1.5063,1.4971999999999999,1.5005,7207,50,0,-1.0,09
163,2000-08-17,1.5004,1.5017,1.4965,1.4977,6570,50,0,-1.0,05
164,2000-08-18,1.4975,1.4985,1.4875,1.4886,6941,50,0,-1.0,11
165,2000-08-21,1.4902,1.4936,1.4862,1.4870999999999999,6465,50,0,-1.0,14
166,2000-08-22,1.487,1.4889999999999999,1.4786000000000001,1.4816,6554,50,0,-1.0,03
167,2000-08-23,1.4815,1.4872,1.4762,1.4872,7100,50,0,1.0,09
168,2000-08-24,1.4870999999999999,1.4872,1.4767000000000001,1.4815,6713,50,0,-1.0,00
169,2000-08-25,1.4813,1.4825,1.47,1.4708,7573,50,0,-1.0,10
170,2000-08-28,1.4708,1.4737,1.4685000000000001,1.4691,4807,50,0,-1.0,10
171,2000-08-29,1.4692,1.4721,1.4553,1.456,7080,50,0,-1.0,09
172,2000-08-30,1.4561,1.4598,1.4419,1.4597,7825,50,0,1.0,11
173,2000-08-31,1.4595,1.4598,1.4459,1.4472,7183,50,0,-1.0,00
174,2000-09-01,1.4473,1.4643,1.4465,1.4638,7073,50,0,1.0,00
175,2000-09-04,1.4627,1.466,1.4573,1.4576,6320,50,0,-1.0,05
176,2000-09-05,1.4578,1.4586000000000001,1.4475,1.4551,7128,50,0,-1.0,02
177,2000-09-06,1.4546999999999999,1.4554,1.4367,1.4367,7481,50,0,-1.0,01
178,2000-09-07,1.4365999999999999,1.4418,1.431,1.4381,8117,50,0,1.0,11
179,2000-09-08,1.4383,1.4395,1.4184,1.42,7469,50,0,-1.0,03
180,2000-09-11,1.414,1.4231,1.4020000000000001,1.4024,7913,50,0,-1.0,10
181,2000-09-12,1.4022999999999999,1.4153,1.395,1.4060000000000001,8299,50,0,1.0,10
182,2000-09-13,1.4064,1.4137,1.4033,1.4094,7492,50,0,1.0,08
183,2000-09-14,1.4096,1.4214,1.4028,1.407,7573,50,0,-1.0,11
184,2000-09-15,1.4073,1.4143,1.3974,1.3987,7088,50,0,-1.0,10
185,2000-09-18,1.3987,1.4067,1.3959,1.4057,6711,50,0,1.0,10
186,2000-09-19,1.4059,1.4128,1.4001000000000001,1.4093,7543,50,0,1.0,10
187,2000-09-20,1.409,1.4192,1.4058,1.4102999999999999,7054,50,0,1.0,09
188,2000-09-21,1.4106,1.4389,1.4093,1.4377,7203,50,0,1.0,04
189,2000-09-22,1.4375,1.4758,1.436,1.4578,8393,50,0,1.0,09
190,2000-09-25,1.4572,1.4646,1.45,1.4525000000000001,7868,50,0,-1.0,08
191,2000-09-26,1.4521,1.4642,1.451,1.4636,7519,50,0,1.0,03
192,2000-09-27,1.4637,1.4678,1.4582,1.4645000000000001,7503,50,0,1.0,19
193,2000-09-28,1.4642,1.4679,1.4611,1.4622,7237,50,0,-1.0,13
194,2000-09-29,1.4621,1.4802,1.4609,1.4744,7279,50,0,1.0,09
195,2000-10-02,1.4764,1.4779,1.4646,1.4652,7295,50,0,-1.0,10
196,2000-10-03,1.4657,1.4682,1.4557,1.4597,6650,50,0,-1.0,09
197,2000-10-04,1.4597,1.4609,1.4521,1.4592,6600,50,0,-1.0,21
198,2000-10-05,1.4593,1.4599,1.4434,1.4437,7143,50,0,-1.0,10
199,2000-10-06,1.4435,1.452,1.4422,1.4487,7017,50,0,1.0,19
200,2000-10-09,1.4469,1.45,1.4454,1.4487999999999999,5604,50,0,1.0,16
201,2000-10-10,1.4485999999999999,1.4583,1.4473,1.4545,7090,50,0,1.0,17
202,2000-10-11,1.4546999999999999,1.4662,1.4543,1.4628999999999999,7442,50,0,1.0,00
203,2000-10-12,1.4628,1.4754,1.4584,1.4715,7515,50,0,1.0,12
204,2000-10-13,1.4714,1.4804,1.4496,1.4521,7374,50,0,-1.0,11
205,2000-10-16,1.4518,1.4545,1.4418,1.4472,7793,50,0,-1.0,06
206,2000-10-17,1.4468,1.4514,1.4342,1.4505,8268,50,0,1.0,13
207,2000-10-18,1.4501,1.4616,1.4383,1.4435,8121,50,0,-1.0,16
208,2000-10-19,1.4433,1.4485999999999999,1.4396,1.4468,8506,50,0,1.0,18
209,2000-10-20,1.4471,1.4515,1.4416,1.4503,7600,50,0,1.0,17
210,2000-10-23,1.4527999999999999,1.4581,1.449,1.4539,8233,50,0,1.0,18
211,2000-10-24,1.4538,1.4563,1.4471,1.4502,8362,50,0,-1.0,12
212,2000-10-25,1.4499,1.4517,1.4306,1.4322,8533,50,0,-1.0,04
213,2000-10-26,1.4325,1.4383,1.4191,1.4365,8477,50,0,1.0,11
214,2000-10-27,1.4367,1.4553,1.4322,1.4543,7627,50,0,1.0,05
215,2000-10-30,1.4543,1.4676,1.4496,1.451,9054,50,0,-1.0,14
216,2000-10-31,1.4509,1.4549,1.4452,1.4497,8865,50,0,-1.0,18
217,2000-11-01,1.4493,1.4573,1.4418,1.4514,8727,50,0,1.0,19
218,2000-11-02,1.4515,1.4554,1.443,1.4453,8467,50,0,-1.0,12
219,2000-11-03,1.4452,1.4555,1.4394,1.4501,9476,50,0,1.0,10
220,2000-11-06,1.4494,1.452,1.425,1.4268,8742,50,0,-1.0,09
221,2000-11-07,1.4269,1.4351,1.424,1.4338,8878,50,0,1.0,11
222,2000-11-08,1.4339,1.4365,1.4191,1.4235,9487,50,0,-1.0,04
223,2000-11-09,1.4234,1.4343,1.4129,1.4332,8604,50,0,1.0,11
224,2000-11-10,1.433,1.4359,1.4245,1.4261,9442,50,0,-1.0,09
225,2000-11-13,1.4264999999999999,1.441,1.4252,1.4379,7937,50,0,1.0,04
226,2000-11-14,1.4381,1.4428,1.4259,1.4303,8337,50,0,-1.0,09
227,2000-11-15,1.4302000000000001,1.4344000000000001,1.4227,1.4271,8517,50,0,-1.0,10
228,2000-11-16,1.4272,1.4283000000000001,1.4207,1.4245,8505,50,0,-1.0,02
229,2000-11-17,1.4236,1.4263,1.4197,1.4247,7628,50,0,1.0,14
230,2000-11-20,1.4224,1.4278,1.4195,1.4227,7205,50,0,1.0,19
231,2000-11-21,1.4226,1.4296,1.4147,1.4182000000000001,7776,50,0,-1.0,10
232,2000-11-22,1.4189,1.4228,1.4057,1.4073,7846,50,0,-1.0,09
233,2000-11-23,1.4071,1.4093,1.3979,1.3995,8051,50,0,-1.0,06
234,2000-11-24,1.3996,1.4082,1.3957,1.3994,8222,50,0,-1.0,15
235,2000-11-27,1.4008,1.4195,1.4001000000000001,1.4175,8006,50,0,1.0,00
236,2000-11-28,1.4179,1.4233,1.4137,1.417,8643,50,0,-1.0,15
237,2000-11-29,1.4174,1.4264000000000001,1.416,1.4229,8628,50,0,1.0,03
238,2000-11-30,1.4226,1.4273,1.414,1.4255,9417,50,0,1.0,17
239,2000-12-01,1.4253,1.4425,1.4232,1.4415,9521,50,0,1.0,02
240,2000-12-04,1.4395,1.4556,1.4375,1.4509,9936,50,0,1.0,09
241,2000-12-05,1.4513,1.453,1.4309,1.4312,10503,50,0,-1.0,09
242,2000-12-06,1.4317,1.4445000000000001,1.4308,1.4439,9833,50,0,1.0,00
243,2000-12-07,1.4439,1.4498,1.4381,1.4443,9444,50,0,1.0,19
244,2000-12-08,1.4439,1.4532,1.4424000000000001,1.446,8739,50,0,1.0,09
245,2000-12-11,1.4462,1.4586999999999999,1.4429,1.4567,8111,50,0,1.0,07
246,2000-12-12,1.4566,1.4583,1.4445999999999999,1.4483,8803,50,0,-1.0,10
247,2000-12-13,1.4493,1.4565000000000001,1.4436,1.4557,10468,50,0,1.0,13
248,2000-12-14,1.4558,1.4741,1.4538,1.4739,9813,50,0,1.0,04
249,2000-12-15,1.4736,1.4781,1.4683,1.4742,9529,50,0,1.0,15
250,2000-12-18,1.4736,1.4791,1.4646,1.476,9012,50,0,1.0,18
251,2000-12-19,1.4761,1.4763,1.4606,1.4693,9651,50,0,-1.0,00
252,2000-12-20,1.4689999999999999,1.4797,1.4644,1.4757,9848,50,0,1.0,13
253,2000-12-21,1.4758,1.4842,1.4662,1.4741,10600,50,0,-1.0,15
254,2000-12-22,1.4742,1.4841,1.4698,1.482,9818,50,0,1.0,02
255,2000-12-25,1.4769999999999999,1.4811,1.474,1.4796,1123,50,0,1.0,07
256,2000-12-26,1.4797,1.4849,1.4753,1.4838,5145,50,0,1.0,00
257,2000-12-27,1.4834,1.4981,1.4825,1.4968,9297,50,0,1.0,13
258,2000-12-28,1.4965,1.4983,1.4861,1.4933,8867,50,0,-1.0,00
259,2000-12-29,1.4925,1.4969999999999999,1.4867,1.4953,9950,50,0,1.0,13
260,2001-01-01,1.4931,1.4950999999999999,1.4928,1.4949,55,50,0,1.0,20
261,2001-01-02,1.4958,1.5039,1.4884,1.5032999999999999,9470,50,0,1.0,13
262,2001-01-03,1.5030000000000001,1.5098,1.4882,1.4887000000000001,9552,50,0,-1.0,14
263,2001-01-04,1.4887000000000001,1.5042,1.4882,1.5013,10240,50,0,1.0,00
264,2001-01-05,1.5011,1.5079,1.4952,1.5023,10067,50,0,1.0,18
265,2001-01-08,1.5036,1.5106000000000002,1.4931,1.496,8857,50,0,-1.0,10
266,2001-01-09,1.4962,1.4984,1.4872,1.4881,9096,50,0,-1.0,00
267,2001-01-10,1.4883,1.4947,1.4853,1.4868999999999999,9341,50,0,-1.0,12
268,2001-01-11,1.4868000000000001,1.5015,1.4864,1.4988000000000001,8271,50,0,1.0,00
269,2001-01-12,1.4995,1.5032999999999999,1.4755,1.4782,9089,50,0,-1.0,09
270,2001-01-15,1.4784,1.4808,1.4708999999999999,1.4769999999999999,8495,50,0,-1.0,17
271,2001-01-16,1.4769,1.4793,1.4664,1.4723,9475,50,0,-1.0,09
272,2001-01-17,1.4722,1.4762,1.4687000000000001,1.4736,9282,50,0,1.0,09
273,2001-01-18,1.4739,1.4775,1.4687000000000001,1.4722,10172,50,0,-1.0,10
274,2001-01-19,1.4725,1.4769,1.4626000000000001,1.4639,9162,50,0,-1.0,09
275,2001-01-22,1.4637,1.4672,1.4512,1.4652,9521,50,0,1.0,15
276,2001-01-23,1.4655,1.4744,1.4642,1.4691,10221,50,0,1.0,03
277,2001-01-24,1.4689999999999999,1.47,1.4524,1.4527,10214,50,0,-1.0,00
278,2001-01-25,1.4529,1.4634,1.4463,1.4593,10100,50,0,1.0,13
279,2001-01-26,1.4593,1.4692,1.4555,1.4611,9115,50,0,1.0,17
280,2001-01-29,1.4612,1.4647000000000001,1.4554,1.4575,8630,50,0,-1.0,10
281,2001-01-30,1.4578,1.4639,1.4553,1.4622,8943,50,0,1.0,12
282,2001-01-31,1.4623,1.4647999999999999,1.4575,1.4641,9087,50,0,1.0,15
283,2001-02-01,1.4643,1.4828999999999999,1.4628999999999999,1.4775,9426,50,0,1.0,00
284,2001-02-02,1.4773,1.4838,1.4644,1.4687000000000001,9135,50,0,-1.0,09
285,2001-02-05,1.4689999999999999,1.4785,1.4682,1.4739,9560,50,0,1.0,03
286,2001-02-06,1.474,1.4753,1.457,1.4602,9316,50,0,-1.0,00
287,2001-02-07,1.4596,1.4646,1.4499,1.4519,9175,50,0,-1.0,19
288,2001-02-08,1.4521,1.4551,1.4418,1.4447999999999999,8984,50,0,-1.0,10
289,2001-02-09,1.4447,1.4503,1.4372,1.4453,9205,50,0,1.0,11
290,2001-02-12,1.4455,1.4555,1.4443,1.4519,8507,50,0,1.0,02
291,2001-02-13,1.4523,1.458,1.4478,1.4519,9183,50,0,-1.0,13
292,2001-02-14,1.4524,1.4614,1.4509,1.4549,9666,50,0,1.0,10
293,2001-02-15,1.4555,1.4609,1.4447,1.4495,7932,50,0,-1.0,11
294,2001-02-16,1.4492,1.4578,1.4463,1.4478,9082,50,0,-1.0,09
295,2001-02-19,1.4474,1.455,1.4426,1.4463,8370,50,0,-1.0,13
296,2001-02-20,1.4462,1.4483,1.431,1.4475,9022,50,0,1.0,14
297,2001-02-21,1.4473,1.448,1.4374,1.4422,9758,50,0,-1.0,11
298,2001-02-22,1.4424000000000001,1.452,1.4391,1.4477,8824,50,0,1.0,11
299,2001-02-23,1.4475,1.4558,1.442,1.4533,8601,50,0,1.0,13
300,2001-02-26,1.4535,1.4571,1.4404,1.4443,9007,50,0,-1.0,08
301,2001-02-27,1.4445000000000001,1.4478,1.4388,1.4441,8820,50,0,-1.0,10
302,2001-02-28,1.4437,1.4504000000000001,1.4395,1.4452,9367,50,0,1.0,06
303,2001-03-01,1.4455,1.458,1.4443,1.4557,9322,50,0,1.0,08
304,2001-03-02,1.4556,1.4763,1.4538,1.472,9582,50,0,1.0,02
305,2001-03-05,1.4696,1.4731,1.4658,1.4663,7951,50,0,-1.0,13
306,2001-03-06,1.4665,1.4689,1.4633,1.4682,8583,50,0,1.0,07
307,2001-03-07,1.4668,1.4729999999999999,1.4574,1.4611,9801,50,0,-1.0,08
308,2001-03-08,1.461,1.4708,1.4591,1.4694,9622,50,0,1.0,09
309,2001-03-09,1.4697,1.4752,1.4613,1.4686,8570,50,0,-1.0,10
